ProductCode|ProductName|ProductAlternateName|ProductType|ProductSubType|MarketCode|ProductFamily|ProductBrand|ProductCategory|ProductStatus|ProductDesc|ProductLevel|ProductStartDate|ProductEndDate|BatchRefreshDate|BatchID|FileDate|IsActive
L1834-I0-KGA|OL/OPET/Ink/EVOH-EVA EZP(700g/in)||Rollstock||APAC||||Active|OL/48 ga OPET/ink/2.5 mil EZ-PEEL EVOH-EVA sealant (4532-I)||2016-01-01|9999-12-31|2020-03-07 03:27:31.3510|20200219060224.IF005.PD01D.dat|20200219060224|Y
L1851-I0-MNA|OPET/EVOH-LLDPE coex||Rollstock||APAC||||Active|48 ga OPET / adh / 2.5  mil EVOH LLDPE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.3710|20200219060224.IF005.PD01D.dat|20200219060224|Y
L1851-I0-MNA|OPET/EVOH-LLDPE coex||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3550|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3006-G0-KNA|Adh Lam: OPET/ LLDPE||Rollstock||APAC||||Active|44-48 ga OPET / adh / 1.5 mil LLDPE sealant (A1014-G0)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4130|20200219060224.IF005.PD01D.dat|20200219060224|Y
L3006-G0-KNA|Adh Lam: OPET/ LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3680|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L9056-G0-LRA|OPET/ink/Foil/mLLDPE EZP (900 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4710|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MA31-A745-S0|5.00 mil White LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4820|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3212-D0-MFA|OPET / ink / Adh / White LLDPE|48ga OPET/Ink/Adh/125ga White mPE Print|Rollstock||APAC||||Active|48ga OPET / ink / Adh / 125ga White mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4560|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7071-I0-MFA|Adh Lam; EZ Peel(800g/in); OPET/EVOH-Ionomer (DM-5495)|48ga OPET/Ink/Adh/2.5mil EVOH-Ionomer EZ Peel®|Rollstock||APAC||||Inactive|48 ga OPET/ink//2.5mil EVOH-Ionomer Sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4860|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7071-I0-MFA|Adh Lam; EZ Peel(800g/in); OPET/EVOH-Ionomer (DM-5495)|48ga OPET/Ink/Adh/2.5mil EVOH-Ionomer EZ Peel®|Rollstock||APAC||||Inactive|48 ga OPET/ink//2.5mil EVOH-Ionomer Sealant (A7000-I0)||2016-01-01|9999-12-31|2019-11-09 10:34:37.4190|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L7088-F3-MFA|White; Adh. lam; PVdc ctd PET / ionomer sealant (M-6294)|50ga PVdC-OPET/Ink/Adh/2mil White Ionomer Print|Rollstock||APAC||||Inactive|50 ga PvdC ctd BOPET / ink //  white-ionomer sealant (A1000-F3-C70)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4910|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7278-G0-IFD|Opet/ Ink/AC/PEL/ EVOH coex; I/S|IntegraScore® 48ga OPET/Ink/PE/2mil EVOH-mPE Print|Rollstock||APAC||||Active|Integrascore / 48 ga OPET / ink / AC / PEL / 2 mil EVOH-mLLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5240|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7292-F0-IFC|OPET/Ink/PA-EVOH-EVA  (LS)||Rollstock||APAC||||Active|Laser score / 48 ga OPET / ink / AC /  PEL / 1.75mil PA-EVOH-EVA coex||2018-01-01|2019-06-23|2020-03-07 03:27:31.4860|20200219060224.IF005.PD01D.dat|20200219060224|Y
L8402-F0-MNA|EZ PEEL (900g/in); OPET/PP Sealant||Rollstock||APAC||||Active|48 ga OPET /adh/1.75 mil EZ  peel PP||2016-01-01|9999-12-31|2020-03-07 03:27:31.5490|20200219060224.IF005.PD01D.dat|20200219060224|Y
L9056-G0-LRA|OPET/ink/Foil/mLLDPE EZP (900 g/in)||Rollstock||APAC||||Active|48ga OPET/ink/35ga Foil/2.0 mil mLLDPE EZ Peel Sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4790|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA30-A300-O0|4.00 mil White ULDPE/HDPE|4mil White HDPE-PE Print|Rollstock||APAC||||Inactive|ULDPE / White HDPE / ULDPE (No Slip)||2016-01-01|9999-12-31|2020-03-07 03:27:31.1270|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA30-A300-O0|4.00 mil White ULDPE/HDPE|4mil White HDPE-PE Print|Rollstock||APAC||||Active|ULDPE / White HDPE / ULDPE (No Slip)||2016-01-01|9999-12-31|2019-11-09 10:34:37.4750|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MA31-A745-S0|5.00 mil White LLDPE||Rollstock||APAC||||Inactive|LLDPE / LLDPE-HDPE / LLDPE-mULDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.1360|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A799-Q|Pouch: OPET / Ink / Adh /  LLDPE-MDPE Coex||Pouch/Bag-NonShrink||APAC||||Inactive|Pouch: 48ga OPET / Ink / Adh /4.50mil LLDPE Coex (low migration)||2016-01-01|9999-12-31|2020-03-07 03:27:31.5580|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A799-Q|Pouch: OPET / Ink / Adh /  LLDPE-MDPE Coex||Pouch/Bag-NonShrink||APAC||||Active|Pouch: 48ga OPET / Ink / Adh /4.50mil LLDPE Coex (low migration)||2016-01-01|9999-12-31|2019-11-09 10:34:37.5090|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
F7675-1Q-D30|Black; Semi-rigid; APET||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3270|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000820|Opet/ adh/ EVOH-LLDPE||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5960|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-001217|OL / Ink /  OPP||Rollstock||APAC||||Inactive|OL / Ink / 150ga OPP||2016-01-01|9999-12-31|2020-03-07 03:27:31.4270|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4902-I0-WN2|PERFLEX 4902-I bags|Use CSP Tradename|Pouch/Bag-Shrink||APAC||||Active|S4902-I0-U02, end-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.5790|20200219060224.IF005.PD01D.dat|20200219060224|Y
S712-SKS-WN9|ABP bags, double-side [9 header], 3.0 mil Base/ 5||Pouch/Bag-Shrink||APAC||||Inactive|S712-SKS-HN9, double-side lamination, side-sealed bags with collapsed bubble 5 mil laminate (SKS)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6130|20200219060224.IF005.PD01D.dat|20200219060224|Y
S712-SKS-WN9|ABP bags, double-side [9 header], 3.0 mil Base/ 5||Pouch/Bag-Shrink||APAC||||Active|S712-SKS-HN9, double-side lamination, side-sealed bags with collapsed bubble 5 mil laminate (SKS)||2016-01-01|9999-12-31|2019-11-09 10:34:37.5380|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
S9921-L3-WF2|Printed  CBP LLDPE Exterior,  Barrier Bag Sleeveless||Pouch/Bag-Shrink||APAC||||Active|E02-09921-K, end-sealed bags  **S9921-K0-E70 to be used where required by customer**||2016-01-01|9999-12-31|2020-03-07 03:27:31.6140|20200219060224.IF005.PD01D.dat|20200219060224|Y
SD1-C9077-H0|SLITTER/REWINDER - PRINTED Print - (MULTI-STEP)||Rollstock||APAC||||Active|2.25 mil EVA-LDPE-EVA COEX/INK (OPV)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6240|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5601-2M-XM0|Black Monolayer CPET Melt to Mold||Trays||APAC||||Inactive|CPET / 5% IM / 2.4% Black / 0% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.6450|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5601-2M-XM0|Black Monolayer CPET Melt to Mold||Tray||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5490|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W15-000875|OPP/ink/EVOH-EVA||Rollstock||APAC||||Active|140ga OPP / ink / adh / 1.75 mil EVOH-EVA Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.7210|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-000975|1204 Startup: F7945-1S (Fun Pak / Kabobbles)||Rollstock||APAC||||Inactive|17 mil HIPS / 2 mil EVOH-EVA EZ PEEL (4537-G)||2016-01-01|9999-12-31|2020-03-07 03:27:30.9790|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-000975|1204 Startup: F7945-1S (Fun Pak / Kabobbles)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5620|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000709|OM RTS Bacon - 4 mil A9301 with EVOH of 5 mil||Rollstock||APAC||||Inactive|+PA / Tie / PA / EVOH / PA / Tie / Ionomer Seal Layer [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.6940|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000709|OM RTS Bacon - 4 mil A9301 with EVOH of 5 mil||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5940|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-001276|EZ-Peel (900 g/in); OPET/Foil/PP sealant||Rollstock||APAC||||Inactive|48ga OPET/adh/100ga Foil/adh/2 mil EZ-Peel PP sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.3110|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000119|OPET/ink/White EVOH-LLDPE||Rollstock||APAC||||Inactive|48 ga OPET/Ink/adh/3.0 mils White EVOH-LLDPE sealant   L1852-K0-KFA||2016-01-01|9999-12-31|2020-03-07 03:27:31.7040|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000119|OPET/ink/White EVOH-LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6210|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000290|2.50 mil Clear MDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6260|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000452|Slip OPP / Ink / Adh / Slip PE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6320|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000290|2.50 mil Clear MDPE||Rollstock||APAC||||Inactive|mLLDPE-LDPE / HDPE-LLDPE / mLLDPE- LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.0570|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000452|Slip OPP / Ink / Adh / Slip PE||Rollstock||APAC||||Inactive|70ga Slip OPP / Ink / Adh / 2 mil Slip PE||2016-01-01|9999-12-31|2020-03-07 03:27:31.5890|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001181|White; Semi-rigid; White HIPS/HDPE-EVOH/ White HIPS - PRICING ONLY||Rollstock||APAC||||Inactive|10.25 mil White HIPS Blend / 3.5 mil HDPE-EVOH coex / 10.25 mil White HIPS Blend [ ]  Heartland - Fo||2016-01-01|9999-12-31|2020-03-07 03:27:31.6440|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001181|White; Semi-rigid; White HIPS/HDPE-EVOH/ White HIPS - PRICING ONLY||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6590|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001299|OL/ OPET/Ink /Met PET/ mLLDPE EZ tear||Rollstock||APAC||||Inactive|Matte OL / 48ga. OPET / Ink / Adh / 48ga Met PET / Adh / 3  mil EZ Tear mLLDPE coex (A4073)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4310|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001343|matte VSP; EVOH; EZ Peel EVA Seal Layer||Rollstock||APAC||||Inactive|matte resin / Ionomer / TIE / EVOH / TIE / Ionomer / EVA Seal layer, EB [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.4030|20200219060224.IF005.PD01D.dat|20200219060224|Y
W19-000101|matte VSP; EVOH; EVA Seal Layer||Rollstock||APAC||||Inactive|matte resin/ Ionomer /EVA /  EVA TIE / EVOH / EVA TIE /EVA /  Ionomer / EVA Seal layer [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.4020|20200219060224.IF005.PD01D.dat|20200219060224|Y
W19-000219|OPP / Adh /Ink/ White OPP||Rollstock||APAC||||Active|48ga OPP /Adh /Ink/ 110ga White OPP||2018-01-01|2019-06-23|2020-03-07 03:27:31.4970|20200219060224.IF005.PD01D.dat|20200219060224|Y
01Z-35430|BOPET / Ink / White PE / Foil / Ionomer (laser scored)||Rollstock||APAC||||Inactive|(laser scored) 92 ga BOPET/ Ink / AC / 7.5# coex (6.0# wLDPE / 1.5# EAA) / 35 ga Foil/  14.5# 1652 I||2016-01-01|9999-12-31|2020-03-07 03:27:31.2340|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1015-J0-A31|LLDPE Seal Layer||Rollstock||APAC||||Active|LLDPE-LDPE / LLDPE / LLDPE-LDPE high slip Seal Layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.3880|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1348-F0-SFA|Slitter/Rewinder-Printed Print-(multi-step)||Rollstock||APAC||||Active|(OPV) INK/1.75 mil mLLDPE-LLDPE-mLLDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.0240|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1348-F0-SFA|Slitter/Rewinder-Printed Print-(multi-step)||Rollstock||APAC||||Active|Ink / 1.75 mil PE||2016-01-01|9999-12-31|2019-11-09 10:34:37.0660|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1359-I0-WN0|TREATED (UNPRINTED) BAG|2.5mil PE Bag Shrink Print (640C1-I0)|Pouch/Bag-NonShrink||APAC||||Active|2.50 mil LDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.0500|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1359-I0-WN0|TREATED (UNPRINTED) BAG|2.5mil PE Bag Shrink Print (640C1-I0)|Pouch/Bag-NonShrink||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.0750|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1356-E0-A30|1.5 mil LDPE COEX, AB, AS, MSL||Rollstock||APAC||||Active|LDPE/LDPE/LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.0450|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1469-J0-SFA|SHRINK; 2.75 mil PE COEX||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.1650|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A6693-K0-WN2|Premade bag||Pouch/Bag-NonShrink||APAC||||Active|LLDPE/Tie/PA/EVOH/PA/Tie/LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.1900|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1444-I0-SFA|SLITTER/REWINDER - PRINTED Print (MULTI-STEP)||Rollstock||APAC||||Active|(OPV) INK/2.50 mil White mLLDPE-LLDPE-mLLDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.1440|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1444-I0-SFA|SLITTER/REWINDER - PRINTED Print (MULTI-STEP)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.1400|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1619-I0-A10|SHRINK; 2.5 mil LLDPE-LDPE-HDPE, AB, MSL||Rollstock||APAC||||Active|LLDPE-LDPE-HDPE||2018-01-01|9999-12-31|2020-03-07 03:27:31.6520|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1619-I0-A10|SHRINK; 2.5 mil LLDPE-LDPE-HDPE, AB, MSL||Rollstock||||||Active|LLDPE-LDPE-HDPE||2018-01-01|9999-12-31|2020-01-31 08:44:34.9200|20200124120147.IF005.PD01D.dat|20200124120147|N
A4497-G0-A31|2.0mil LLDPE-PP EZP (900 g/in)||Rollstock||APAC||||Active|LLDPE-LDPE /EVA-PB-LDPE / PP Seal Layer, Corona [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.0310|20200219060224.IF005.PD01D.dat|20200219060224|Y
A5125-G4-QFA|OA level 2; White; Printed Random; Moisturized; EVOH, PA; EVA Seal Layer|Ink/2.2mil EVA-PE-Nylon-EVOH-EVA Odor Absorb Print|Rollstock||APAC||||Active|Water; INK / EVA-VLDPE-LLDPE / Tie / PA / EVOH / PA / White Tie / EVA // Collapsed Bubble [6626]||2016-01-01|9999-12-31|2020-03-07 03:27:31.1810|20200219060224.IF005.PD01D.dat|20200219060224|Y
A6654-G0-A90|2 mil EVOH, PA; EVA||Rollstock||APAC||||Active|VLDPE / Tie / PA 6-66 / EVOH /  PA 6-66 /  Tie / 18% EVA Seal Layer||2016-01-01|9999-12-31|2020-03-07 03:27:30.9920|20200219060224.IF005.PD01D.dat|20200219060224|Y
A6654-G0-A90|2 mil EVOH, PA; EVA||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.2650|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A9603-G0-WN0|Premade pouch||Pouch/Bag-NonShrink||APAC||||Active|Nylon/COC tie/Nylon/EVOH/Nylon/COC tie/mLLDPE-LLDPE seal layer||2016-01-01|9999-12-31|2020-03-07 03:27:31.2230|20200219060224.IF005.PD01D.dat|20200219060224|Y
BU0-572W5-F0|UNTREATED BAG||Pouch/Bag-NonShrink||APAC||||Active|1.75 mil Blue mLLDPE-LLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2420|20200219060224.IF005.PD01D.dat|20200219060224|Y
L1913-G0-KNA|Adh Lam: EZ PEEL (1000 g/in): OPET/EVOH-Ionomer||Rollstock||APAC||||Active|48 ga OPET / adh / 2 mil EZ Peel EVOH-Ionomer (1,000 g/in)||2016-01-01|9999-12-31|2020-03-07 03:27:31.3800|20200219060224.IF005.PD01D.dat|20200219060224|Y
L1913-G0-KNA|Adh Lam: EZ PEEL (1000 g/in): OPET/EVOH-Ionomer||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3600|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L2802-K0-MNA|PVdC OPET/White Ionomer||Rollstock||APAC||||Active|50ga PVdC ctd OPET / adh / 3 mil white Ionomer coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4030|20200219060224.IF005.PD01D.dat|20200219060224|Y
L2802-K0-MNA|PVdC OPET/White Ionomer||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3650|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3191-E0-MFA|OPET / Ink / Adh / OPET/ Adh / white PE peel|48ga OPET/Ink/Adh/48ga OPET/Adh/1.5mil White PE Print|Rollstock||APAC||||Active|48 ga OPET / Ink / Adh / 48 ga OPET/ Adh /1.5 mil white PE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4530|20200219060224.IF005.PD01D.dat|20200219060224|Y
T7955-1P-X00|Semi-rigid: EZ-peel: HIPS-CaCO3 / EVOH-EVA sealant||Tray||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5500|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-001277|Exposed Printed 5070-D||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6080|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3191-E0-MFA|OPET / Ink / Adh / OPET/ Adh / white PE peel|48ga OPET/Ink/Adh/48ga OPET/Adh/1.5mil White PE Print|Rollstock||APAC||||Inactive|48 ga OPET / Ink / Adh / 48 ga OPET/ Adh /1.5 mil white PE||2016-01-01|9999-12-31|2019-11-09 10:34:37.3800|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3206-K0-NRA|OPET/Ink/LDPE-LLDPE; EZ Tear||Rollstock||APAC||||Active|OPET/ink/adh/LLDPE sealant (4065-K)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4810|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5096-00-RFA|(OL)/Ink/(B) Foil / OPET / HSC Silver||Rollstock||APAC||||Active|(OL)/Ink/ 28.5 Foil (B) / PEL / 48 ga OPET / 3.5# HSC||2016-01-01|9999-12-31|2020-03-07 03:27:30.8460|20200219060224.IF005.PD01D.dat|20200219060224|Y
L6985-D0-NFA|Chub Print, 1.5 mil EVOH-mLLDPE / 1.25 mil white LLDPE|1.5mil EVOH-mPE/Ink/White Adh/1.25mil White PE Print|Rollstock||APAC||||Active|1.50 mil EVOH with mLLDPE sealant / ink / blocking white / 1.25 mil white LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4720|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7292-F0-IFD|Opet/ Ink / AC/ PEL/ PA-EVOH coex I/S||Rollstock||APAC||||Active|Integra-Scored: 48 ga OPET / ink / AC /  PEL / A6676-F||2016-01-01|9999-12-31|2020-03-07 03:27:31.5260|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7874-C0-JFZ|Matte OPP/Ink/WPEL/Met PET/mLLDPE  (Innolok)||Rollstock||APAC||||Active|70 ga Matte OPP / Ink / Primer / WPEL / EAA / 48 ga Met OPET / Primer / Clear LDPE / 1.0 mil mLLDPE||2018-01-01|2019-06-23|2020-03-07 03:27:31.4010|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK00-A786|OPP / Ink / Adh /met OPP||Rollstock||APAC||||Inactive|70ga OPP /Ink / Adh / 70ga met OPP||2016-01-01|9999-12-31|2020-03-07 03:27:31.5010|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A740-V|Pouch: OPET / Ink / Adh / White HDPE Coex||Pouch/Bag-NonShrink||APAC||||Inactive|Pouch: 48ga OPET / Ink / Adh / 5.75mil White HDPE Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5580|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A740-V|Pouch: OPET / Ink / Adh / White HDPE Coex||Pouch/Bag-NonShrink||APAC||||Active|Pouch: 48ga OPET / Ink / Adh / 5.75mil White HDPE Coex||2016-01-01|9999-12-31|2019-11-09 10:34:37.5080|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MK10-A985-K|Pouch: Matte OL / OPET / Ink / Adh / LLDPE-EVOH Co||Pouch/Bag-NonShrink||APAC||||Inactive|Pouch: register coating/ OPET / Ink / Adh / 3.0 mil LLDPE-EVOH Coex (4567)||2016-01-01|9999-12-31|2020-03-07 03:27:31.5580|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A985-K|Pouch: Matte OL / OPET / Ink / Adh / LLDPE-EVOH Co||Pouch/Bag-NonShrink||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5090|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
PD1-572B0-F0|E02-572B0-F0_SWS_50-55||Rollstock||APAC||||Active|(OPV) INK/1.75 mil mLLDPE-LLDPE-mLLDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.5740|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4902-H0-WF2|PERFLEX 4902-H bags|Use CSP Tradename|Pouch/Bag-Shrink||APAC||||Active|S4902-H0-U02, printed end-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.5790|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000291|Ink / PE Coex||Rollstock||APAC||||Inactive|Ink / 2.50 mil PE Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.3630|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000291|Ink / PE Coex||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6260|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000615|1.85 mil PP-PE Coex||Rollstock||APAC||||Active|1.85mil Clear PP/mULDPE-PP||2016-01-01|9999-12-31|2020-03-07 03:27:31.7220|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5004-2K-XM0|Black Monolayer CPET Melt to Mold|37.5g Black Encompass.TM CPET Tray|Trays||APAC||||Active|CPET / 13.8% IM / 2.4% Black / 30% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.6360|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5004-2K-XM0|Black Monolayer CPET Melt to Mold|37.5g Black Encompass.TM CPET Tray|Tray||APAC||||Active|CPET / 13.8% IM / 2.4% Black / 30% PCR||2016-01-01|9999-12-31|2019-11-09 10:34:37.5460|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
T7955-1P-X00|Semi-rigid: EZ-peel: HIPS-CaCO3 / EVOH-EVA sealant||Trays||APAC||||Active|15.5 mil HIPS / 2 mil EVOH EZ PEEL EVA (04537-G)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6470|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001277|Exposed Printed 5070-D||Rollstock||APAC||||Inactive|Ink / OPP/wPE-EAA/foil/EAA-LDPE-mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2770|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001321|White: HIPS Evolution: LDPE Sealant||Rollstock||APAC||||Inactive|11.25 mil White HIPS Blend / 3.5 mil HDPE-EVOH coex / 11.25 mil White HIPS Blend - Tie - PE||2016-01-01|9999-12-31|2020-03-07 03:27:31.7000|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001182|Matte OL/OPET/ink/Foil/OPET/EVA EZP||Rollstock||APAC||||Inactive|Matte OL/ 48 ga OPET/ Ink/ adh/ 28.5 ga Foil/ adh/ Pre-Lam (48 ga OPET /adh /3.0 mil EZ PEEL EVA Sea||2016-01-01|9999-12-31|2020-03-07 03:27:31.3940|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001344|OM P3 Crunch with 3 mil Sealant||Rollstock||APAC||||Inactive|(6+16) mil APET / Primer / 3 mil EVOH EZ PEEL EVA sealant Trim Elimination Spec||2016-01-01|9999-12-31|2020-03-07 03:27:31.4440|20200219060224.IF005.PD01D.dat|20200219060224|Y
W19-000102|VSP; EVOH; EVA Seal Layer||Rollstock||APAC||||Inactive|matte PE/ Ionomer / EVA TIE / EVOH / EVA TIE / Ionomer / EVA Seal layer, EB||2016-01-01|9999-12-31|2020-03-07 03:27:31.6200|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1381-E2-WF0|BAG: 1.6 mil PE COEX||Pouch/Bag-NonShrink||APAC||||Active|(OPV) INK/1.60 mil mLLDPE-LDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.0650|20200219060224.IF005.PD01D.dat|20200219060224|Y
