ProductConfigurationCode|ProductCode|ProductType|CustomerCode|MarketCode|ProductConfigurationStartDate|ProductConfigurationEndDate|ProductGroup1|ProductGroup2|BatchDate|BatchID|FileDate|IsActive
12-383795|L7096-G0-MFA||0049422|APAC|2017-11-21|9999-12-31||HAK|2020-01-31T09:31:58.098Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-383795|L7096-G0-MFA||0049422|APAC|2018-07-01|2018-12-31||HAK|2019-11-09T13:22:16.859Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-386042P|L7075-F3-MFA||0041944|APAC|2017-03-08|9999-12-31||HAE|2020-01-31T09:31:58.099Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-386042P|L7075-F3-MFA||0041944|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.859Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-401181|L3036-00-SNA||0122391|APAC|2017-01-05|9999-12-31||CAJ|2020-01-31T09:31:58.100Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-401299|L3036-00-SNA||0122391|APAC|2017-05-22|9999-12-31||CAJ|2020-01-31T09:31:58.100Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-401794|L1834-G0-MNA||0070215|APAC|2018-07-16|9999-12-31||CAD|2020-01-31T09:31:58.101Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-405196|L7075-F3-MFA||0026079|APAC|2017-04-24|9999-12-31||HAD|2020-01-31T09:31:58.102Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-405196|L7075-F3-MFA||0026079|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.870Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-410910|L7075-F3-MFA||0041944|APAC|2017-02-08|9999-12-31||HAE|2020-01-31T09:31:58.103Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-410910|L7075-F3-MFA||0041944|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.873Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-419023P|L7233-K0-MFA||0122836|APAC|2017-01-31|9999-12-31||HAA|2020-01-31T09:31:58.105Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-419023P|L7233-K0-MFA||0122836|APAC|2019-01-15|2019-07-14||HAA|2019-11-09T13:22:16.880Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-419100|L7102-F3-MFA||0026079|APAC|2017-01-05|9999-12-31||HAD|2020-01-31T09:31:58.105Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-419100|L7102-F3-MFA||0026079|APAC|2018-01-01|2018-03-31||HAD|2019-11-09T13:22:16.881Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-441655|L1839-I0-MFA||0049322|APAC|2017-02-20|9999-12-31||HAD|2020-01-31T09:31:58.111Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-441655|L1839-I0-MFA||0049322|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.902Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-444823|L7324-K0-MFA||0049422|APAC|2017-04-25|2018-12-31||HAK|2020-01-31T09:31:58.112Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-444823|L7324-K0-MFA||0049422|APAC|2018-07-01|2018-12-31||HAK|2019-11-09T13:22:16.907Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-451500|L7153-F3-MFA||0122836|APAC|2017-08-29|9999-12-31||HAD|2020-01-31T09:31:58.114Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-451500|L7153-F3-MFA||0122836|APAC|2019-01-15|2019-07-14||HAD|2019-11-09T13:22:16.916Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-457748|A5020-G4-QFA||0183680|APAC|2017-12-06|9999-12-31||HAC|2020-01-31T09:31:58.116Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-457748|A5020-G4-QFA||0137478|APAC|2019-01-01|2019-03-31||HAC|2019-11-09T13:22:16.921Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-459368|L7102-F3-MFA||0026079|APAC|2018-01-18|9999-12-31||HAD|2020-01-31T09:31:58.117Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-459368|L7102-F3-MFA||0026079|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.926Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-461419|L1834-K0-MFA||0026079|APAC|2018-02-13|9999-12-31||HAK|2020-01-31T09:31:58.119Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-461419|L1834-K0-MFA||0026079|APAC|2019-01-01|2019-03-31||HAK|2019-11-09T13:22:16.931Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-466658|L7075-F3-MFA||0004861|APAC|2018-08-07|9999-12-31||HAE|2020-01-31T09:31:58.121Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-466658|L7075-F3-MFA||0004861|APAC|2019-03-04|2019-09-01||HAE|2019-11-09T13:22:16.937Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-469051|L7075-F3-MFA||0049322|APAC|2018-08-09|9999-12-31||HAE|2020-01-31T09:31:58.121Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-469051|L7075-F3-MFA||0049322|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.938Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-470824|L1834-K0-MFA||0021534|APAC|2018-10-22|9999-12-31||CAH|2020-01-31T09:31:58.122Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-474064|L7085-F3-MFA||0122836|APAC|2018-11-05|9999-12-31||HAD|2020-01-31T09:31:58.124Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-474064|L7085-F3-MFA||0122836|APAC|2019-01-15|2019-07-14||HAD|2019-11-09T13:22:16.943Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-481516|L7102-F3-MFA||0026079|APAC|2019-04-23|9999-12-31||HAD|2020-01-31T09:31:58.127Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-483631|L7214-F0-IFA||0025305|APAC|2019-09-05|9999-12-31||CAB|2020-01-31T09:31:58.128Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-484360|A9581-S0-RFA||0048204|APAC|2019-06-19|9999-12-31||HAJ|2020-01-31T09:31:58.128Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-484478|L7214-F0-IFA||0042512|APAC|2019-08-19|9999-12-31||CAB|2020-01-31T09:31:58.129Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-484973|L1834-G0-MFA||0004861|APAC|2019-07-10|9999-12-31||HAD|2020-01-31T09:31:58.129Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
18-380589|L5216-K0-LRA||0148540|APAC|2017-10-27|2018-12-31||GAQ|2020-01-31T09:31:58.131Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
18-436172B|L5244-M0-LRA||0148540|APAC|2017-10-12|2018-12-31||GAQ|2020-01-31T09:31:58.135Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
18-443732|L5225-M0-LRA||0045012|APAC|2017-04-30|9999-12-31||GAO|2020-01-31T09:31:58.137Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
18-463172|L5307-M0-LRA||0121254|APAC|2018-04-17|9999-12-31||GAQ|2020-01-31T09:31:58.140Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
18-464720|W17-001132||0148540|APAC|2018-06-12|2018-12-31||GAQ|2020-01-31T09:31:58.141Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
18-469487BA|L5244-M0-LRA||0148540|APAC|2018-08-24|2018-12-31||GAQ|2020-01-31T09:31:58.141Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
770131|A1452-F0-A30||0039361|APAC|2017-01-01|9999-12-31||BBC|2020-01-31T09:31:58.145Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
781436|A1398-E0-RFA||0106744|APAC|2017-01-01|9999-12-31||JBA|2020-01-31T09:31:58.145Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
783056|A1469-I0-RFA||0120150|APAC|2017-08-01|9999-12-31||BBC|2020-01-31T09:31:58.145Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
790508|A1325-K0-SFA||0025595|APAC|2017-01-01|9999-12-31||HAJ|2020-01-31T09:31:58.147Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
790508|A1325-K0-SFA||0025595|APAC|2019-03-21|2019-05-20||HAJ|2019-11-09T13:22:16.948Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
793190|A1325-K0-SFA||0025595|APAC|2017-01-01|9999-12-31||HAJ|2020-01-31T09:31:58.147Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
793190|A1325-K0-SFA||0025595|APAC|2019-03-21|2019-05-20||HAJ|2019-11-09T13:22:16.949Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
808571|PB1-C9412-I0||0120150|APAC|2017-01-01|9999-12-31||BBC|2020-01-31T09:31:58.149Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
809129|A1400-I0-SFA||0130687|APAC|2017-03-01|9999-12-31||BBE|2020-01-31T09:31:58.149Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
809624|A1325-I0-SFA||0133403|APAC|2018-08-01|9999-12-31||NGC|2020-01-31T09:31:58.149Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
815861|A1452-I0-RFA||0039361|APAC|2017-02-01|9999-12-31||BBC|2020-01-31T09:31:58.151Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
817599|A1325-K0-SFA||0025595|APAC|2017-05-01|9999-12-31||HAJ|2020-01-31T09:31:58.151Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
817599|A1325-K0-SFA||0025595|APAC|2019-03-21|2019-05-20||HAJ|2019-11-09T13:22:16.951Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
824276|A1469-I0-RFA||0012593|APAC|2017-09-01|9999-12-31||BBB|2020-01-31T09:31:58.154Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
826058|A1469-G0-RFA||0039361|APAC|2018-01-01|9999-12-31||BBC|2020-01-31T09:31:58.155Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
827282|A1393-E0-RFA||0016167|APAC|2018-01-01|9999-12-31||NAM|2020-01-31T09:31:58.155Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
827444|A1453-E0-RFA||0130659|APAC|2018-01-01|9999-12-31||JBA|2020-01-31T09:31:58.156Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
830675|A1469-I0-RFA||0120150|APAC|2018-03-01|9999-12-31||BBC|2020-01-31T09:31:58.158Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
832952|A1446-G0-RFA||0180115|APAC|2018-05-01|9999-12-31||NGG|2020-01-31T09:31:58.159Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
833186|A1453-E0-RFA||0130659|APAC|2018-06-01|9999-12-31||JBA|2020-01-31T09:31:58.159Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
835012|A1560-G0-A10||0045012|APAC|2018-08-01|9999-12-31||BBD|2020-01-31T09:31:58.160Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
837245|A1469-I0-RFA||0120150|APAC|2018-09-01|9999-12-31||BBC|2020-01-31T09:31:58.161Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
837740|A1412-C0-RFA||0130659|APAC|2018-10-01|9999-12-31||JBA|2020-01-31T09:31:58.161Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
840476|A1469-I0-RFA||0012593|APAC|2019-02-01|9999-12-31||BBC|2020-01-31T09:31:58.163Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
841529|A1469-J0-RFA||0039361|APAC|2019-03-01|9999-12-31||BBC|2020-01-31T09:31:58.163Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
842915|A1424-D0-RFA||0106744|APAC|2019-04-01|9999-12-31||JBA|2020-01-31T09:31:58.164Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
843644|A1469-H0-RFA||0039361|APAC|2019-05-01|9999-12-31||BBC|2020-01-31T09:31:58.164Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
846155|A1424-D0-RFA||0106744|APAC|2019-08-01|9999-12-31||JBA|2020-01-31T09:31:58.166Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
850439|A1469-I0-RFA||0181041|APAC|2020-01-09|9999-12-31||BBC|2020-03-07T04:28:52.912Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
CPS594696|L1837-K0-MNA||0041944|APAC|2017-03-06|9999-12-31||HAE|2020-01-31T09:31:58.167Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS594696|L1837-K0-MNA||0041944|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.954Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS665363|A9580-W0-RFA||0025595|APAC|2017-04-24|9999-12-31||HAD|2020-01-31T09:31:58.169Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS665363|A9580-W0-RFA||0025595|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.956Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS688746|L2876-K0-MFA||0122836|APAC|2017-03-17|9999-12-31||HAB|2020-01-31T09:31:58.171Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS688746|L2876-K0-MFA||0122836|APAC|2019-01-15|2019-07-14||HAB|2019-11-09T13:22:16.957Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS711802|L7209-F0-IFA||0136852|APAC|2017-02-16|9999-12-31||CAB|2020-01-31T09:31:58.175Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS717932|F7630-2A-GNA||0061638|APAC|2017-03-20|9999-12-31||HAD|2020-01-31T09:31:58.176Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS717932|F7630-2A-GNA||0061638|APAC|2018-01-01|9999-12-31||HAD|2019-11-09T13:22:16.961Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS718328|L7215-F0-IFA||0015237|APAC|2017-01-05|9999-12-31||CAC|2020-01-31T09:31:58.176Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS722945|A9501-S0-B90||0059199|APAC|2017-02-10|2018-12-31||HAB|2020-01-31T09:31:58.176Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS722945|A9501-S0-B90||0059199|APAC|2016-12-15|2017-06-01||HAB|2019-11-09T13:22:16.961Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS745058|L1834-I0-MFA||0122836|APAC|2017-01-04|9999-12-31||HAD|2020-01-31T09:31:58.179Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS745058|L1834-I0-MFA||0122836|APAC|2019-01-15|2019-07-14||HAD|2019-11-09T13:22:16.963Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS747335|F7689-2K-GNA||0045012|APAC|2017-01-12|9999-12-31||HAD|2020-01-31T09:31:58.180Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS747335|F7689-2K-GNA||0045012|APAC|2017-01-10|2017-04-09||HAD|2019-11-09T13:22:16.963Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS748226|L7215-F0-IFD||0042512|APAC|2017-03-14|9999-12-31||CAH|2020-01-31T09:31:58.180Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS758027|L1835-K0-MFA||0016736|APAC|2017-04-18|9999-12-31||HAE|2020-01-31T09:31:58.182Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS758027|L1835-K0-MFA||0016736|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.964Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS777846|L3092-00-RFA||0045012|APAC|2017-03-20|9999-12-31||CAD|2020-01-31T09:31:58.186Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS789762|A9501-S0-B90||0130232|APAC|2017-01-31|9999-12-31||HAJ|2020-01-31T09:31:58.190Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS789762|A9501-S0-B90||0130232|APAC|2019-02-02|9999-12-31||HAJ|2019-11-09T13:22:16.971Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS791769|L2808-K0-RFA||0021534|APAC|2017-01-17|9999-12-31||CAD|2020-01-31T09:31:58.191Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS796601|L7215-F0-IFA||0042512|APAC|2017-04-05|9999-12-31||CAB|2020-01-31T09:31:58.194Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS799112|L5006-D0-JFB||0012593|APAC|2017-01-19|9999-12-31||GAR|2020-01-31T09:31:58.194Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS801631|L7215-F0-IFA||0042512|APAC|2017-07-05|9999-12-31||CAB|2020-01-31T09:31:58.196Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS804917|L7214-F0-IFA||0042512|APAC|2017-11-28|9999-12-31||CAB|2020-01-31T09:31:58.199Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS806870|L1834-G0-KFA||0016736|APAC|2017-02-02|9999-12-31||HAK|2020-01-31T09:31:58.200Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS806870|L1834-G0-KFA||0016736|APAC|2019-01-01|2019-03-31||HAK|2019-11-09T13:22:16.979Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS807761|L7215-G0-IFD||0042512|APAC|2017-01-04|9999-12-31||CAH|2020-01-31T09:31:58.201Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS808201|L7392-F0-IFD||0042512|APAC|2017-02-20|9999-12-31||CAC|2020-01-31T09:31:58.202Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS808652|L3209-F0-IFA||0042512|APAC|2017-04-25|9999-12-31||CAB|2020-01-31T09:31:58.203Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS809381|L7392-F0-IFD||0042512|APAC|2017-02-21|9999-12-31||CAC|2020-01-31T09:31:58.205Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS809543|L7392-F0-IFD||0042512|APAC|2017-02-27|9999-12-31||CAC|2020-01-31T09:31:58.205Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS809705|L7215-F0-IFD||0042512|APAC|2017-02-14|9999-12-31||CAH|2020-01-31T09:31:58.205Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS810046|L5006-D0-JFA||0045012|APAC|2017-01-17|9999-12-31||GAR|2020-01-31T09:31:58.206Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS810208|A9501-S0-B90||0129088|APAC|2017-02-10|9999-12-31||HAC|2020-01-31T09:31:58.206Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS810208|A9501-S0-B90||0129088|APAC|2018-10-01|2019-03-31||HAC|2019-11-09T13:22:16.980Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS810703|L5006-D0-JFB||0088189|APAC|2017-01-11|2018-12-31||GAR|2020-01-31T09:31:58.207Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS812161|L7136-G0-MFA||0042512|APAC|2018-02-19|9999-12-31||CAN|2020-01-31T09:31:58.210Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS812936|L7392-E0-IFI||0042512|APAC|2017-02-01|9999-12-31||CAC|2020-01-31T09:31:58.211Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS813214|L2867-L0-KFA||0051431|APAC|2017-03-17|9999-12-31||HAD|2020-01-31T09:31:58.212Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS813214|L2867-L0-KFA||0051431|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.983Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS814394|L8402-K0-KNA||0070215|APAC|2017-02-07|9999-12-31||CAK|2020-01-31T09:31:58.213Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS816176|L1851-I0-SNZ||0016736|APAC|2017-03-16|9999-12-31||HAD|2020-01-31T09:31:58.215Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS816176|L1851-I0-SNZ||0016736|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.985Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS819344|L7215-F0-IFD||0042512|APAC|2017-05-17|9999-12-31||CAH|2020-01-31T09:31:58.218Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS819506|L7215-G0-IFD||0042512|APAC|2017-05-23|9999-12-31||CAH|2020-01-31T09:31:58.219Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS820504|L8426-G0-MFA||0122391|APAC|2017-07-05|9999-12-31||CAG|2020-01-31T09:31:58.220Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS820955|L7215-F0-IFA||0042512|APAC|2017-06-28|9999-12-31||CAB|2020-01-31T09:31:58.220Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS821684|L7215-F0-IFA||0042512|APAC|2017-07-26|9999-12-31||CAB|2020-01-31T09:31:58.221Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS821846|L3209-F0-IFA||0042512|APAC|2019-10-17|9999-12-31||CAB|2020-03-07T04:28:52.922Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
CPS822737|A6691-M0-A70||0019970|APAC|2017-09-07|9999-12-31||GAG|2020-01-31T09:31:58.223Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS823510|L7392-F0-IFD||0042512|APAC|2017-12-12|9999-12-31||CAC|2020-01-31T09:31:58.224Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS824357|L7215-F0-IFA||0042512|APAC|2017-09-22|9999-12-31||CAD|2020-01-31T09:31:58.225Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS825086|L3209-F0-IFA||0042512|APAC|2017-10-12|9999-12-31||CAB|2020-01-31T09:31:58.227Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS826021|L1849-I0-MSA||0176624|APAC|2017-12-29|9999-12-31||HAK|2020-01-31T09:31:58.228Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS826021|L1849-I0-MSA||0176624|APAC|2019-02-19|9999-12-31||HAK|2019-11-09T13:22:16.988Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
CPS827976|L3209-F0-IFD||0042512|APAC|2018-01-30|9999-12-31||CAH|2020-01-31T09:31:58.231Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS828254|L7392-F0-IFD||0042512|APAC|2018-05-23|9999-12-31||CAC|2020-01-31T09:31:58.232Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS828867|L7215-F0-IFD||0042512|APAC|2019-06-03|9999-12-31||CAH|2020-01-31T09:31:58.232Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS829145|L7392-F0-IFD||0042512|APAC|2018-02-26|9999-12-31||CAC|2020-01-31T09:31:58.233Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS830099|L7392-F0-IFD||0042512|APAC|2019-12-19|9999-12-31||CAC|2020-03-07T04:28:52.930Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
CPS830800|L7215-F0-IFA||0045012|APAC|2018-07-12|9999-12-31||CAB|2020-01-31T09:31:58.235Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS832376|L7215-F0-IFA||0015237|APAC|2018-04-30|9999-12-31||CAC|2020-01-31T09:31:58.236Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS833429|L7392-F0-IFD||0042512|APAC|2018-06-07|9999-12-31||CAC|2020-01-31T09:31:58.238Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS833762|L7392-F0-IFD||0042512|APAC|2018-07-03|9999-12-31||CAC|2020-01-31T09:31:58.238Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS835049|L7215-F0-IFD||0042512|APAC|2018-07-10|9999-12-31||CAH|2020-01-31T09:31:58.239Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS838055|L7215-F0-IFA||0042512|APAC|2018-10-25|9999-12-31||CAB|2020-01-31T09:31:58.242Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS838668|L3209-F0-IFA||0042512|APAC|2018-11-29|9999-12-31||CAH|2020-01-31T09:31:58.243Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS838712|L7392-F0-IFD||0042512|APAC|2018-12-04|9999-12-31||CAC|2020-01-31T09:31:58.243Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS840106|L7215-F0-IFA||0042512|APAC|2019-01-22|9999-12-31||CAB|2020-01-31T09:31:58.245Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS840601|L1834-K0-MFA||0042512|APAC|2019-02-21|9999-12-31||CAD|2020-01-31T09:31:58.245Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS841943|L7182-F0-IFA||0070215|APAC|2019-08-05|9999-12-31||CAN|2020-01-31T09:31:58.247Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS846236|L7215-F0-IFA||0042512|APAC|2019-08-15|9999-12-31||CAB|2020-01-31T09:31:58.251Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS847127|L7215-F0-IFD||0042512|APAC|2019-09-19|9999-12-31||CAH|2020-01-31T09:31:58.252Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
CPS847460|A6688-Q0-A70||0085335|APAC|2019-10-04|9999-12-31||GAG|2020-03-07T04:28:52.936Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
CPS848351|A1325-K0-A31||0025595|APAC|2019-11-01|9999-12-31||HAJ|2020-03-07T04:28:52.941Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
08-198085|A9550-S0-C70||0122836|APAC|2018-05-31|9999-12-31||HAE|2020-01-31T09:31:57.326Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
08-198085|A9550-S0-C70||0122836|APAC|2019-01-15|2019-07-14||HAE|2019-11-09T13:22:16.344Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
08-398164|A9553-O0-C70||0012329|APAC|2017-02-07|9999-12-31||HAE|2020-01-31T09:31:57.333Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
08-398164|A9553-O0-C70||0012329|APAC|2017-11-29|9999-12-31||HAE|2019-11-09T13:22:16.353Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
